Native Title,English Title,Year,Country,Rating,Number of Raters,URL,ID
神探狄仁杰3,神探狄仁杰 第三部,2008.0,Chinese mainland,8.5,32500.0,https://movie.douban.com/subject/3012331/,3012331.0
迷雾追踪,Fog,2020.0,Chinese mainland,6.7,26610.0,https://movie.douban.com/subject/34779682/,34779682.0
马大帅,Mashuai,2004.0,Chinese mainland,8.9,27644.0,https://movie.douban.com/subject/2997297/,2997297.0
仁医 完结篇 JIN-仁2,仁者俠醫 第2期,2011.0,Japan,9.4,33229.0,https://movie.douban.com/subject/4881202/,4881202.0
我的兄弟叫顺溜,My brother is called Shunsu,2009.0,Chinese mainland,7.6,25094.0,https://movie.douban.com/subject/3197783/,3197783.0
恶作剧之吻 장난스런 키스,Mischievious Kiss,2010.0,South Korea,6.7,26244.0,https://movie.douban.com/subject/4913214/,4913214.0
致命游戏,The Spirealm,2024.0,Chinese mainland,7.3,31393.0,https://movie.douban.com/subject/35937462/,35937462.0
我的淘气王子 惡魔在身邊,Devil beside you,2005.0,"Taiwan, China",7.1,29530.0,https://movie.douban.com/subject/3016201/,3016201.0
苍穹之昴,The Firmament Of The Pleiades,2010.0,Mainland China / Japan,8.8,27432.0,https://movie.douban.com/subject/4226460/,4226460.0
双世宠妃Ⅱ,双世宠妃2,2018.0,Chinese mainland,6.2,37565.0,https://movie.douban.com/subject/27195038/,27195038.0
盲侠大律师 踩過界,The Unlawful Justice Squad,2017.0,Hong Kong / Mainland China,7.7,33484.0,https://movie.douban.com/subject/26865362/,26865362.0
报告老板！ 第一季,Yes Boss!,2013.0,Chinese mainland,8.4,31365.0,https://movie.douban.com/subject/25789398/,25789398.0
大耳朵图图,Big ear map,2004.0,Chinese mainland,8.9,45254.0,https://movie.douban.com/subject/3111378/,3111378.0
心灵法医,The Listener,2019.0,Chinese mainland,5.3,26739.0,https://movie.douban.com/subject/30329153/,30329153.0
生死线,The Line,2009.0,Chinese mainland,8.7,25252.0,https://movie.douban.com/subject/3629206/,3629206.0
致美丽的你 아름다운 그대에게,For You in Full Blossom,2012.0,South Korea,6.9,32766.0,https://movie.douban.com/subject/10767516/,10767516.0
福贵,活着,2005.0,Chinese mainland,9.5,29387.0,https://movie.douban.com/subject/2357303/,2357303.0
秦时明月之诸子百家,秦时明月3,2010.0,Chinese mainland,9.4,36714.0,https://movie.douban.com/subject/4246437/,4246437.0
跃动青春 スキップとローファー,Skip and Loafer,2023.0,Japan,9.4,66420.0,https://movie.douban.com/subject/35679677/,35679677.0
重启之极海听雷 第一季,极海听雷,2020.0,Chinese mainland,7.1,324077.0,https://movie.douban.com/subject/27180943/,27180943.0
百妖谱 第一季,Hundred Demon Spectrum Season 1,2020.0,Chinese mainland,7.8,28402.0,https://movie.douban.com/subject/30409801/,30409801.0
相爱十年,Ten Years of Love,2014.0,Chinese mainland,8.1,26719.0,https://movie.douban.com/subject/10514844/,10514844.0
99.9：刑事专业律师 第二季 99.9-刑事専門弁護士- SEASON II,99.9 SEASON II,2018.0,Japan,8.6,36102.0,https://movie.douban.com/subject/27065652/,27065652.0
黑冰,Black Ice,2001.0,Chinese mainland,8.0,25696.0,https://movie.douban.com/subject/2216383/,2216383.0
聊斋奇女子,Strange Tales of Liao Zhai,2007.0,Chinese mainland,8.0,25104.0,https://movie.douban.com/subject/3032443/,3032443.0
画江湖之不良人II,画江湖之不良人 第二季,2016.0,Chinese mainland,8.0,27481.0,https://movie.douban.com/subject/26803835/,26803835.0
钢之炼金术师 鋼の錬金術師,钢之炼金术师 2003,2003.0,Japan,9.2,76064.0,https://movie.douban.com/subject/1433342/,1433342.0
东方华尔街,Dung Fong Waa Ji Gaai,2018.0,"Mainland China / Hong Kong, China",7.5,37099.0,https://movie.douban.com/subject/27029233/,27029233.0
男才女貌,Talented Guy & Pretty Girl,2003.0,Chinese mainland,6.8,35930.0,https://movie.douban.com/subject/2228525/,2228525.0
大唐荣耀2,The Glory of Tang Dynasty,2017.0,Chinese mainland,6.3,30606.0,https://movie.douban.com/subject/27006086/,27006086.0
绿光森林,"Green Forest, My Home",2005.0,"Taiwan, China",6.5,36636.0,https://movie.douban.com/subject/2085015/,2085015.0
西南联大,Southwest Lian University,2018.0,Chinese mainland,9.3,36489.0,https://movie.douban.com/subject/30151530/,30151530.0
甜蜜蜜,sweet,2007.0,Chinese mainland,7.9,33821.0,https://movie.douban.com/subject/2300194/,2300194.0
乔家大院,Qiao's Grand Courtyard,2006.0,Chinese mainland,8.4,33563.0,https://movie.douban.com/subject/2382364/,2382364.0
少女终末旅行 少女終末旅行,Shoujo Shuumatsu Ryokou,2017.0,Japan,9.3,25185.0,https://movie.douban.com/subject/27081136/,27081136.0
没有工作的一年,A Year Without a Job,2022.0,Chinese mainland,7.1,25032.0,https://movie.douban.com/subject/35465262/,35465262.0
轮到你了 あなたの番です,It Is Your Turn,2019.0,Japan,7.7,265992.0,https://movie.douban.com/subject/30446788/,30446788.0
秦时明月之百步飞剑,Qinsmoon I,2007.0,Chinese mainland,9.0,34087.0,https://movie.douban.com/subject/3074717/,3074717.0
家有儿女3,Home With Kids3,2007.0,Chinese mainland,7.0,25341.0,https://movie.douban.com/subject/5318132/,5318132.0
贫嘴张大民的幸福生活,The Happy Life of Talkative Zhang Damin,2000.0,Chinese mainland,8.8,35116.0,https://movie.douban.com/subject/2210241/,2210241.0
攻壳机动队 第一季 攻殻機動隊 STAND ALONE COMPLEX,Ghost in the Shell: Stand Alone Complex,2002.0,Japan,9.6,37370.0,https://movie.douban.com/subject/1431615/,1431615.0
东北插班生,东北插班生剧版,2022.0,Chinese mainland,7.9,36102.0,https://movie.douban.com/subject/35566358/,35566358.0
天行九歌,天行九歌第一篇之心之逆鳞,2016.0,Chinese mainland,9.0,31873.0,https://movie.douban.com/subject/26184588/,26184588.0
秦时明月之夜尽天明,秦时明月2,2008.0,Chinese mainland,9.3,30754.0,https://movie.douban.com/subject/3151809/,3151809.0
来自深渊 メイドインアビス,Made in Abyss,2017.0,Japan,9.1,47968.0,https://movie.douban.com/subject/26940008/,26940008.0
非正式会谈 第五季,Informal Talks,2019.0,Chinese mainland,8.7,28547.0,https://movie.douban.com/subject/33437028/,33437028.0
启动了 스타트업,Start Up：我的新创时代,2020.0,South Korea,6.9,31497.0,https://movie.douban.com/subject/34906656/,34906656.0
机甲拳击 メガロボクス,装甲重拳,2018.0,Japan,8.9,44077.0,https://movie.douban.com/subject/27157760/,27157760.0
锦绣良缘,Colorful Life,2001.0,China Hong Kong,7.9,30079.0,https://movie.douban.com/subject/2156718/,2156718.0
巴啦啦小魔仙,Balala the Fairies,2008.0,Chinese mainland,7.3,33698.0,https://movie.douban.com/subject/3240884/,3240884.0
一人之下 第五季,一人之下5,2022.0,Chinese mainland,8.8,36581.0,https://movie.douban.com/subject/35725021/,35725021.0
加油吧实习生,Best Get Going,2015.0,Chinese mainland,7.5,35296.0,https://movie.douban.com/subject/26061405/,26061405.0
命运石之门 STEINS;GATE,Steins;Gate,2011.0,Japan,9.3,83468.0,https://movie.douban.com/subject/4925398/,4925398.0
你的孩子不是你的孩子,On Children,2018.0,"Taiwan, China",8.6,39392.0,https://movie.douban.com/subject/30232339/,30232339.0
秦时明月之万里长城,秦时明月4,2012.0,Chinese mainland,9.3,29396.0,https://movie.douban.com/subject/5951340/,5951340.0
乒乓 ピンポン THE ANIMATION,Ping Pong The Animation,2014.0,Japan,9.5,50792.0,https://movie.douban.com/subject/25813424/,25813424.0
15名动画人 アニ＊クリ15,NHK anikuri15,2007.0,Japan,8.5,25611.0,https://movie.douban.com/subject/3240828/,3240828.0
少主且慢行 第二季,少主且慢行2,2020.0,Chinese mainland,6.7,29202.0,https://movie.douban.com/subject/34972208/,34972208.0
四叠半神话大系 四畳半神話大系,The Tatami Galaxy,2010.0,Japan,9.3,52873.0,https://movie.douban.com/subject/4195678/,4195678.0
混沌武士 サムライチャンプルー,Samurai Champloo,2004.0,Japan,9.5,78443.0,https://movie.douban.com/subject/1460915/,1460915.0
这个男人是我人生中最大的错误 この男は人生最大の過ちです,这个男人是人生最大的过错,2020.0,Japan,7.3,30029.0,https://movie.douban.com/subject/34925587/,34925587.0
全职高手 第一季,The King's Avatar,2017.0,Chinese mainland,8.1,69476.0,https://movie.douban.com/subject/26859991/,26859991.0
秦时明月之君临天下,秦时明月之焚书坑儒,2014.0,Chinese mainland,8.6,30678.0,https://movie.douban.com/subject/20501094/,20501094.0
神厨小福贵,Kitchen Xiaofugui,2007.0,Chinese mainland,9.3,54079.0,https://movie.douban.com/subject/3025311/,3025311.0
雷霆扫毒 雷霆掃毒,Highs and Lows,2012.0,China Hong Kong,7.3,30186.0,https://movie.douban.com/subject/6866815/,6866815.0
画江湖之不良人,Bad people of painting rivers and lakes,2014.0,Chinese mainland,8.4,45972.0,https://movie.douban.com/subject/25943173/,25943173.0
围棋少年,Go boy,2005.0,Chinese mainland,9.2,37302.0,https://movie.douban.com/subject/3278993/,3278993.0
虹猫蓝兔七侠传,The story of hongmao and lantu,2006.0,Chinese mainland,9.6,120592.0,https://movie.douban.com/subject/3204594/,3204594.0
下辈子我再好好过 第一季 来世ではちゃんとします,In the Next Life I Will Be Serious,2020.0,Japan,7.8,68568.0,https://movie.douban.com/subject/34906701/,34906701.0
禁忌女孩2 เด็กใหม่ 2,Girl From Nowhere 2,2021.0,Thailand,8.2,73256.0,https://movie.douban.com/subject/35192206/,35192206.0
爸爸去哪儿 第五季,"Dad, Where Are We Going? Season 5",2017.0,Chinese mainland,8.1,37907.0,https://movie.douban.com/subject/27086865/,27086865.0
爸爸去哪儿 第一季,"Dad, Where Are We Going? Dad, Where Are We Going? Season 1",2013.0,Chinese mainland,9.1,97747.0,https://movie.douban.com/subject/25742294/,25742294.0
创造营2020,Produce Camp 2020,2020.0,Chinese mainland,5.2,52952.0,https://movie.douban.com/subject/34456006/,34456006.0
县委大院,Bright Future,2022.0,Chinese mainland,6.7,99807.0,https://movie.douban.com/subject/35613241/,35613241.0
极限挑战 第一季,Go Fighting,2015.0,Chinese mainland,9.3,119350.0,https://movie.douban.com/subject/26387728/,26387728.0
九五至尊,The King of Yesterday and Tomorrow,2003.0,China Hong Kong,8.3,29447.0,https://movie.douban.com/subject/2279941/,2279941.0
我就是演员,演员的诞生2,2018.0,Chinese mainland,6.6,31679.0,https://movie.douban.com/subject/30214439/,30214439.0
追光的日子,灿烂,2023.0,Chinese mainland,7.9,84581.0,https://movie.douban.com/subject/35539600/,35539600.0
心动的信号 第一季,Heart Signal,2018.0,Chinese mainland,6.9,39336.0,https://movie.douban.com/subject/30290642/,30290642.0
明星大侦探 第六季,Who's the Murderer?,2020.0,Chinese mainland,8.7,91579.0,https://movie.douban.com/subject/35196767/,35196767.0
乐队的夏天 第一季,The Big Band,2019.0,Chinese mainland,8.7,141844.0,https://movie.douban.com/subject/30357990/,30357990.0
罗马 第一季 Rome Season 1,罗马帝国,2005.0,England America,9.0,34663.0,https://movie.douban.com/subject/1421781/,1421781.0
魔法少女小圆 魔法少女まどか☆マギカ,Puella Magi Madoka Magica,2011.0,Japan,9.0,76942.0,https://movie.douban.com/subject/5349275/,5349275.0
朗读者 第一季,Reader,2017.0,Chinese mainland,8.5,26292.0,https://movie.douban.com/subject/26818263/,26818263.0
奇葩说 第三季,U Can U Bibi,2016.0,Chinese mainland,8.6,42864.0,https://movie.douban.com/subject/26581134/,26581134.0
鬼灯的冷彻 鬼灯の冷徹,Hoozuki no Reitetsu,2014.0,Japan,8.7,43497.0,https://movie.douban.com/subject/24843604/,24843604.0
轻音少女 けいおん!,K-On!,2009.0,Japan,9.1,58751.0,https://movie.douban.com/subject/3681349/,3681349.0
致不灭的你 不滅のあなたへ,Fumetsu no Anata e,2021.0,Japan,8.7,31530.0,https://movie.douban.com/subject/34941837/,34941837.0
八尺门的辩护人 八尺門的辯護人,Port of lies,2023.0,"Taiwan, China",8.7,30345.0,https://movie.douban.com/subject/35705832/,35705832.0
大川端侦探社 リバースエッジ 大川端探偵社,Reverse Edge Okawabata Detective,2014.0,Japan,8.5,53044.0,https://movie.douban.com/subject/25804453/,25804453.0
画江湖之不良人4,画江湖之不良人 第4季,2021.0,Chinese mainland,9.1,46625.0,https://movie.douban.com/subject/34896010/,34896010.0
唐顿庄园 第四季 Downton Abbey Season 4,Downton Abbey Season 4,2013.0,England America,8.5,57487.0,https://movie.douban.com/subject/20398945/,20398945.0
工作细胞BLACK はたらく細胞BLACK,Cells at Work! Code Black,2021.0,Japan,9.1,25547.0,https://movie.douban.com/subject/35041936/,35041936.0
与爱同居 Tharn Type The Series เกลียดนักมาเป็นที่รักกันซะดีๆ,Tharn Type The Series,2019.0,Thailand,8.3,38855.0,https://movie.douban.com/subject/30486906/,30486906.0
雾山五行·犀川幻紫林,Fog Hill of Five Elements,2023.0,Chinese mainland,9.3,40481.0,https://movie.douban.com/subject/35178776/,35178776.0
大猫 Big Cats,大猫：终极猎食者,2018.0,UK / US / France,9.5,27879.0,https://movie.douban.com/subject/27620616/,27620616.0
辉夜大小姐想让我告白：究极浪漫 かぐや様は告らせたい-ウルトラロマンティック-,辉夜大小姐想让我告白：天才们的恋爱头脑战 第三季,2022.0,Japan,9.4,28919.0,https://movie.douban.com/subject/35234382/,35234382.0
第三极,Roof of the World,2015.0,Chinese mainland,9.4,25573.0,https://movie.douban.com/subject/26258064/,26258064.0
虫师 续章 蟲師 続章,Mushishi -Next Passage-,2014.0,Japan,9.6,28257.0,https://movie.douban.com/subject/25806507/,25806507.0
鬼灭之刃 锻刀村篇 鬼滅の刃 刀鍛冶の里編,Demon Slayer: Kimetsu no Yaiba Season 3 – Swordsmith Village Arc,2023.0,Japan,8.7,76275.0,https://movie.douban.com/subject/35769236/,35769236.0
我的三体之罗辑传,The Three-body Problem in MC Season 2,2016.0,Chinese mainland,9.4,33402.0,https://movie.douban.com/subject/30272798/,30272798.0
夏目友人帐 第六季 夏目友人帳 陸,Natsume Yuujinchou Roku,2017.0,Japan,9.6,51059.0,https://movie.douban.com/subject/26939247/,26939247.0
我的三体,The Three-body Problem in MC,2014.0,Chinese mainland,9.4,28306.0,https://movie.douban.com/subject/27624727/,27624727.0
夏目友人帐 第三季 夏目友人帳 参,夏目友人帐Ⅲ,2011.0,Japan,9.6,94655.0,https://movie.douban.com/subject/5967223/,5967223.0
野良神 ノラガミ,Noragami,2014.0,Japan,8.7,70002.0,https://movie.douban.com/subject/24752306/,24752306.0
海妖的呼唤：火之岛生存战 사이렌: 불의 섬,Siren: Survive the Island,2023.0,South Korea,9.5,57584.0,https://movie.douban.com/subject/36424353/,36424353.0
JOJO的奇妙冒险 不灭钻石 ジョジョの奇妙な冒険 ダイヤモンドは砕けない,JoJo's Bizarre Adventure: Diamond is Unbreakable,2016.0,Japan,9.4,69958.0,https://movie.douban.com/subject/26650051/,26650051.0
吹响悠风号 響け！ユーフォニアム,Sound! Euphonium,2015.0,Japan,9.3,25754.0,https://movie.douban.com/subject/26169716/,26169716.0
新西游记 第八季 신서유기 8,"신서유기8 ""옛날 옛적에""",2020.0,South Korea,9.6,32229.0,https://movie.douban.com/subject/35161298/,35161298.0
我的三体之章北海传,The Three-body Problem in MC Season 3,2020.0,Chinese mainland,9.6,58881.0,https://movie.douban.com/subject/34892096/,34892096.0
只有我不在的街道 僕だけがいない街,Erased,2016.0,Japan,9.0,57873.0,https://movie.douban.com/subject/26427106/,26427106.0
国家宝藏 第一季,National Treasure,2017.0,Chinese mainland,9.0,92492.0,https://movie.douban.com/subject/27186619/,27186619.0
航拍中国 第一季,Aerial China Season 1,2017.0,Chinese mainland,9.1,46433.0,https://movie.douban.com/subject/26694967/,26694967.0
大理寺日志,White Cat Legend,2020.0,Chinese mainland,8.2,72964.0,https://movie.douban.com/subject/30395911/,30395911.0
舌尖上的中国 第二季,A Bite of China II,2014.0,Chinese mainland,8.7,71657.0,https://movie.douban.com/subject/20502514/,20502514.0
孝利家民宿 第一季 효리네민박,Hyori's Homestay,2017.0,South Korea,8.7,31792.0,https://movie.douban.com/subject/27068899/,27068899.0
银魂 第二季 銀魂',Gintama 2,2011.0,Japan,9.7,53742.0,https://movie.douban.com/subject/4888015/,4888015.0
小林家的龙女仆 小林さんちのメイドラゴン,Kobayashi-san Chi no Maid Dragon,2017.0,Japan,8.9,54345.0,https://movie.douban.com/subject/26899726/,26899726.0
麻浦帅小伙 마포 멋쟁이,麻浦靓仔,2020.0,South Korea,9.5,26811.0,https://movie.douban.com/subject/34979434/,34979434.0
局部 第一季,局部,2015.0,Chinese mainland,9.6,30842.0,https://movie.douban.com/subject/26425522/,26425522.0
蜂蜜与四叶草 ハチミツとクローバー,Honey And Clover,2005.0,Japan,9.3,39833.0,https://movie.douban.com/subject/1770547/,1770547.0
一拳超人 第二季 ワンパンマン 2期,One Punch Man 2,2019.0,Japan,8.1,62556.0,https://movie.douban.com/subject/26882339/,26882339.0
魔道祖师 第三季,魔道祖师动画版 第三季,2021.0,Chinese mainland,8.9,35223.0,https://movie.douban.com/subject/34792351/,34792351.0
命运之夜 无限剑制 Fate/stay night [Unlimited Blade Works],命运之夜重制版,2014.0,Japan,8.7,44698.0,https://movie.douban.com/subject/24857860/,24857860.0
经典咏流传 第三季,Classic Yong spread the third season,2020.0,Chinese mainland,8.6,48197.0,https://movie.douban.com/subject/34937297/,34937297.0
卡罗尔与星期二 キャロル＆チューズデイ,CAROLE & TUESDAY,2019.0,Japan,8.5,31357.0,https://movie.douban.com/subject/30163813/,30163813.0
团子大家族 CLANNAD -クラナド-,クラナド,2007.0,Japan,9.0,44200.0,https://movie.douban.com/subject/2277181/,2277181.0
辉夜大小姐想让我告白：天才们的恋爱头脑战 第二季 かぐや様は告らせたい？～天才たちの恋愛頭脳戦～,辉夜姬想让人告白 天才们的恋爱头脑战 第二季,2020.0,Japan,9.3,59374.0,https://movie.douban.com/subject/33379634/,33379634.0
反叛的鲁路修 コードギアス 反逆のルルーシュ,コードギアス はんぎゃくのルルーシュ,2006.0,Japan,9.1,86656.0,https://movie.douban.com/subject/2043155/,2043155.0
小小的追球,赶在一切消失前,2019.0,Chinese mainland,8.5,25539.0,https://movie.douban.com/subject/34868125/,34868125.0
银魂 第三季 銀魂°,金·魂,2015.0,Japan,9.7,25594.0,https://movie.douban.com/subject/26287119/,26287119.0
日常,My Ordinary Life,2011.0,Japan,9.4,50759.0,https://movie.douban.com/subject/4848701/,4848701.0
JOJO的奇妙冒险 星尘斗士 埃及篇 ジョジョの奇妙な冒険 スターダストクルセイダース エジプト編,JoJo's Bizarre Adventure: Stardust Crusaders: Battle in Egypt,2015.0,Japan,9.6,73109.0,https://movie.douban.com/subject/25984031/,25984031.0
浪漫医生金师傅2 낭만닥터 김사부2,Dr. Romantic 2,2020.0,South Korea,8.6,42529.0,https://movie.douban.com/subject/34839400/,34839400.0
我的英雄学院 第2季 僕のヒーローアカデミア 第2期,My Hero Academia,2017.0,Japan,8.3,41169.0,https://movie.douban.com/subject/26827706/,26827706.0
石纪元 Dr.STONE,新石纪,2019.0,Japan,8.6,28732.0,https://movie.douban.com/subject/30377498/,30377498.0
荒川爆笑团 荒川アンダー ザ ブリッジ,荒川爆笑团 第一部,2010.0,Japan,8.6,34082.0,https://movie.douban.com/subject/3993682/,3993682.0
天官赐福,天官赐福动画版,2020.0,Chinese mainland,8.1,116440.0,https://movie.douban.com/subject/34908091/,34908091.0
大侦探 第八季,Who's the Murderer?,2023.0,Chinese mainland,8.6,45268.0,https://movie.douban.com/subject/36166189/,36166189.0
娜娜 NANA -ナナ-,NANA,2006.0,Japan,9.2,78476.0,https://movie.douban.com/subject/1794082/,1794082.0
大逃脱 第一季 대탈출,Great Escape,2018.0,South Korea,9.5,35085.0,https://movie.douban.com/subject/30255089/,30255089.0
葬送的芙莉莲 葬送のフリーレン,Frieren: Beyond Journey's End,2023.0,Japan,9.4,28283.0,https://movie.douban.com/subject/36093351/,36093351.0
四月是你的谎言 四月は君の嘘,Your Lie in April,2014.0,Japan,9.1,95456.0,https://movie.douban.com/subject/25851655/,25851655.0
好想告诉你 第二季 君に届け 2ND SEASON,kimi ni todoke,2011.0,Japan,8.9,33035.0,https://movie.douban.com/subject/5316829/,5316829.0
会长是女仆 会長はメイド様！,Maid-sama!,2010.0,Japan,8.6,68123.0,https://movie.douban.com/subject/4191745/,4191745.0
舞蹈风暴 第一季,Dance Smash,2019.0,Chinese mainland,9.2,42019.0,https://movie.douban.com/subject/30482649/,30482649.0
大冰小将,Ice Hockey Hero,2019.0,Chinese mainland,8.7,36410.0,https://movie.douban.com/subject/30397901/,30397901.0
越界,History2,2018.0,"Taiwan, China",8.3,35795.0,https://movie.douban.com/subject/27598317/,27598317.0
羞耻 法国版 第三季 Skam France Season 3,Shame French Edition Season 3 SKAM France Season 3,2019.0,France,9.3,53908.0,https://movie.douban.com/subject/30331451/,30331451.0
轻音少女 第二季 けいおん!!,K-ON!!,2010.0,Japan,9.3,33211.0,https://movie.douban.com/subject/4223466/,4223466.0
向往的生活 第二季,Back to field,2018.0,Chinese mainland,8.0,94042.0,https://movie.douban.com/subject/27602222/,27602222.0
明星大侦探之名侦探学院 第二季,Detective School,2020.0,Chinese mainland,9.1,38496.0,https://movie.douban.com/subject/35023781/,35023781.0
黑塔利亚 ヘタリア Axis Powers,Hetalia: Axis Powers,2009.0,Japan,8.5,29601.0,https://movie.douban.com/subject/3437176/,3437176.0
银魂 第二季 延长篇 銀魂' 延長戦,Gintama,2012.0,Japan,9.6,26236.0,https://movie.douban.com/subject/11615886/,11615886.0
魔道祖师 第一季,魔道祖师,2018.0,Chinese mainland,8.8,142207.0,https://movie.douban.com/subject/27015848/,27015848.0
月刊少女野崎君 月刊少女野崎くん,Gekkan Shojo Nozaki-kun,2014.0,Japan,9.3,114144.0,https://movie.douban.com/subject/25850705/,25850705.0
说唱新世代,Rap for Youth,2020.0,Chinese mainland,9.1,98280.0,https://movie.douban.com/subject/35134297/,35134297.0
花样青春：非洲篇 꽃보다청춘 아프리카,Youth Over Flowers in Africa,2016.0,South Korea,9.5,34576.0,https://movie.douban.com/subject/26715586/,26715586.0
致命之吻 トドメの接吻,终结一吻,2018.0,Japan,8.0,60467.0,https://movie.douban.com/subject/27187285/,27187285.0
好想告诉你 君に届け,I really want to tell you Jun け,2009.0,Japan,8.9,69342.0,https://movie.douban.com/subject/3838279/,3838279.0
明星大侦探之名侦探学院 第四季,Detective School Ⅳ,2021.0,Chinese mainland,9.1,30738.0,https://movie.douban.com/subject/35400235/,35400235.0
灵能百分百 II モブサイコ100 II,Mob Psycho 100 II,2019.0,Japan,9.6,101315.0,https://movie.douban.com/subject/27011763/,27011763.0
我的事说来话长 俺の話は長い,If Talking Paid,2019.0,Japan,9.1,97620.0,https://movie.douban.com/subject/34670642/,34670642.0
犬夜叉,いぬやしゃ,2000.0,Japan,9.2,107705.0,https://movie.douban.com/subject/1464448/,1464448.0
夏目友人帐 夏目友人帳,妖怪联络簿 一(台),2008.0,Japan,9.4,187777.0,https://movie.douban.com/subject/3060542/,3060542.0
化物语 化物語,Bakemonogatari,2009.0,Japan,8.9,33748.0,https://movie.douban.com/subject/3893384/,3893384.0
新西游记 第三季 신서유기 3,신서유기 시즌3,2017.0,South Korea,9.6,35913.0,https://movie.douban.com/subject/26895418/,26895418.0
奇妙之城,Wondering,2021.0,Chinese mainland,7.9,43990.0,https://movie.douban.com/subject/35274369/,35274369.0
家庭教师 家庭教師ヒットマンREBORN!,家庭教師REBORN,2006.0,Japan,8.8,37661.0,https://movie.douban.com/subject/1998268/,1998268.0
赌博默示录 逆境無頼カイジ Ultimate Survivor,逆境无赖开司,2007.0,Japan,9.1,26051.0,https://movie.douban.com/subject/3035147/,3035147.0
新西游记 第五季 신서유기 5,新西游记 5,2018.0,South Korea,9.6,40164.0,https://movie.douban.com/subject/30231957/,30231957.0
我的英雄学院 第3季 僕のヒーローアカデミア 第3期,Boku no Hero Academia 3rd Season,2018.0,Japan,8.1,42246.0,https://movie.douban.com/subject/27160633/,27160633.0
热带雨林的爆笑生活 ジャングルはいつもハレのちグゥ,爆笑热带雨林,2001.0,Japan,9.0,31247.0,https://movie.douban.com/subject/1773834/,1773834.0
靛蓝色的心情 ポルノグラファー～インディゴの気分～,色情作家〜靛蓝的感觉〜,2019.0,Japan,8.7,49951.0,https://movie.douban.com/subject/30458963/,30458963.0
反叛的鲁路修R2 コードギアス 反逆のルルーシュ R2,叛逆的鲁鲁修R2,2008.0,Japan,9.3,58955.0,https://movie.douban.com/subject/3004532/,3004532.0
姜食堂 第二季 강식당  시즌2,New Journey to the West Special - Kang's Kitchen 2,2019.0,South Korea,9.6,36525.0,https://movie.douban.com/subject/30394638/,30394638.0
凉宫春日的忧郁 涼宮ハルヒの憂鬱,Suzumiya Haruhi no Yuutsu,2006.0,Japan,8.6,39572.0,https://movie.douban.com/subject/1810517/,1810517.0
我们是真正的朋友 第一季,真朋友,2019.0,Chinese mainland,8.2,43835.0,https://movie.douban.com/subject/30468808/,30468808.0
中央广播电视总台2019主持人大赛,2019主持人大赛,2019.0,Chinese mainland,8.6,38075.0,https://movie.douban.com/subject/34879453/,34879453.0
大逃脱 第二季 대탈출 시즌2,Great Escape2,2019.0,South Korea,9.6,28901.0,https://movie.douban.com/subject/30465928/,30465928.0
非人哉,Non-Human,2018.0,Chinese mainland,8.9,41602.0,https://movie.douban.com/subject/27620007/,27620007.0
情色小说家 ポルノグラファー,Pornographer,2018.0,Japan,8.2,74126.0,https://movie.douban.com/subject/30271241/,30271241.0
新西游记 第七季 신서유기 7,신서유기 시즌7,2019.0,South Korea,9.5,41815.0,https://movie.douban.com/subject/33459775/,33459775.0
圆桌派 第四季,Roundtable Season 4,2019.0,Chinese mainland,8.6,32262.0,https://movie.douban.com/subject/30269908/,30269908.0
JOJO的奇妙冒险 星尘斗士 ジョジョの奇妙な冒険 スターダストクルセイダース,JoJo's Bizarre Adventure: Stardust Crusaders,2014.0,Japan,9.4,71911.0,https://movie.douban.com/subject/23774708/,23774708.0
银之匙 銀の匙,Silver Spoon,2013.0,Japan,9.3,27213.0,https://movie.douban.com/subject/20491392/,20491392.0
元气囝仔 ばらかもん,Barakamon,2014.0,Japan,9.3,31194.0,https://movie.douban.com/subject/25731203/,25731203.0
樱兰高校男公关部 桜蘭高校ホスト部,樱兰高校Host部,2006.0,Japan,8.9,99932.0,https://movie.douban.com/subject/1817253/,1817253.0
十二国记 十二国記,十二国战记,2002.0,Japan,9.2,41431.0,https://movie.douban.com/subject/1394510/,1394510.0
锵锵行天下 第二季,The second season of the world,2021.0,Chinese mainland,9.3,26358.0,https://movie.douban.com/subject/35356724/,35356724.0
致我的星星 나의 별에게,願與你不負光年,2021.0,South Korea,8.1,34271.0,https://movie.douban.com/subject/35265372/,35265372.0
某科学的超电磁炮 とある科学の超電磁砲,A Certain Scientific Railgun,2009.0,Japan,8.6,50818.0,https://movie.douban.com/subject/4067827/,4067827.0
飞虎 飛虎,Tiger Cubs,2012.0,China Hong Kong,8.1,29011.0,https://movie.douban.com/subject/5908503/,5908503.0
陀枪师姐2 陀槍師姐II,Armed Reaction II,2000.0,China Hong Kong,8.0,34364.0,https://movie.douban.com/subject/2190935/,2190935.0
黑之契约者 DARKER THAN BLACK -黒の契約者-,Darker than Black,2007.0,Japan,8.7,31388.0,https://movie.douban.com/subject/2052059/,2052059.0
多罗罗 どろろ,Dororo,2019.0,Japan,8.6,46902.0,https://movie.douban.com/subject/30174410/,30174410.0
这！就是街舞 第一季,Street Dance of China,2018.0,Chinese mainland,8.6,96541.0,https://movie.douban.com/subject/27199901/,27199901.0
寒蝉鸣泣之时 ひぐらしのなく頃に,When They Cry: Higurashi,2006.0,Japan,8.8,33817.0,https://movie.douban.com/subject/1946839/,1946839.0
